location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
10515,"Szarów, ul. Spokojna","no2",9.4,"µg/m³","2025-05-14T11:00:00Z","2025-05-14T13:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.1,"µg/m³","2025-05-14T12:00:00Z","2025-05-14T14:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5.9,"µg/m³","2025-05-14T13:00:00Z","2025-05-14T15:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.1,"µg/m³","2025-05-14T14:00:00Z","2025-05-14T16:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.8,"µg/m³","2025-05-14T15:00:00Z","2025-05-14T17:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.1,"µg/m³","2025-05-14T16:00:00Z","2025-05-14T18:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.1,"µg/m³","2025-05-14T17:00:00Z","2025-05-14T19:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",10.8,"µg/m³","2025-05-14T18:00:00Z","2025-05-14T20:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",9.9,"µg/m³","2025-05-14T19:00:00Z","2025-05-14T21:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",8.3,"µg/m³","2025-05-14T20:00:00Z","2025-05-14T22:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.9,"µg/m³","2025-05-14T21:00:00Z","2025-05-14T23:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.5,"µg/m³","2025-05-14T22:00:00Z","2025-05-15T00:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7,"µg/m³","2025-05-14T23:00:00Z","2025-05-15T01:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7,"µg/m³","2025-05-15T00:00:00Z","2025-05-15T02:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
